"country","key","village_id","wp_id_c","wp_id","wp_name","household_id"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO5H48457MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZODN57262MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO1D30116MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOKE35569MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOUP23037MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO7W01522MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO84322010MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO6423156MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOG609077MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOCG27299MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO6M05372MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOJ801034MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO2I37091MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOKQ07388MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOQ927156MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOST21577MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOW526299MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOFB00176MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO5R42143MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOUM39406MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOTF56122MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO8W411310MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOEG30251MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOSQ50194MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOYE21448MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOS243377MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO0W07478MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOOA48467MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO0638248MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOP708539MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOSA42039MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOTI18063MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOXP56205MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOEZ302610MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOCI405810MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOGF50383MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO9102165MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOJZ15207MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO8R16447MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZODD20551MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOEN06143MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO6307432MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOHF024610MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOZC24032MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO0I29493MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOJH37547MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO9G124010MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOUQ29305MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOM2271010MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO4F53186MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO0U13578MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOYY44093MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOFS36484MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOSW43308MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZODX40441MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOZ356117MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZORL04167MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOZL28586MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOYH27442MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOZ243113MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO0Q59453MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOLH22208MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO1D37551MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOR605023MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO0W40102MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZORM02357MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOP517561MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOCZ50351MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO8826255MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOQ150223MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO8000144MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOXY283110MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOLN59113MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO2L47127MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOR828489MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZO7003387MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOVG01403MW2"
"Malawi","UUID:A1F750C9-9F41-43A3-B3DB-7078150B4B19","2101357370","2101357370001","WP2101357370001","MJIGO WA PA SALADI","ZOOX10008MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHEV26468MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH7O45274MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH0Z58447MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH3919235MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH7A17038MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHOA37374MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHD041286MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHJM26514MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHB710036MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHRS11381MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHQM06274MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHKN29248MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHI958224MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH9L23485MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHJ126301MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHAM48082MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHMN34171MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHPH29156MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHZK20389MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHFS28369MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH76114910MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHRN52526MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHV337504MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH0T16061MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH5T45375MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHSM58594MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH6S46311MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHB520557MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHBB07402MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHFG23489MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHKV58526MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH8H04235MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHJV28359MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHSY32389MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHC646442MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHQE53321MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH9023267MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHGH092910MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHWU41554MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH3M374610MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHMW25171MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHT205213MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHX923521MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHQS04502MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHLY10079MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHYG57373MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHWT271410MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHOS56158MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHSI09468MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHY854243MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHV942458MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHMB09324MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CHYO44299MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH7748406MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH3Z53052MW2"
"Malawi","UUID:484F5A55-91DF-4C2A-8312-BBC14B3EABE9","2030202013","2030202013001","WP2030202013001","MANJEZA BOREHOLE","CH0N04472MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAVQ32302MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAYO12239MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MA3U043710MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAZY52001MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAW655228MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAS715585MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAKJ09374MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MACB13154MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MANB19566MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MABE18023MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAH528169MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAAK00553MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAKN20225MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAL909084MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MACF11301MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAGC17109MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MADB08141MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAP544331MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MA6017238MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAZA51449MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAAY413710MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MALC28408MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAWA25286MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAZG57137MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MA4M38249MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAJ255028MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAJM474010MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAMT00367MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAAW42172MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MAPD51427MW2"
"Malawi","UUID:14529DEE-F4B9-4949-80F7-E2E638496A92","2040903007","2040903007001","WP2040903007001","CHITSIME CHAKUMTSINJE WA ZUMULU","MA8V48554MW2"
